id,id_imsi,id_session_time,id_route_test_label,id_location_label,id_test_type,id_log_time
542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,542020041221088,2025-08-27 10:47:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 10:45:18
542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,542020041221088,2025-08-27 10:54:27,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 10:47:33
542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,542020041221088,2025-08-27 10:59:47,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 10:49:44
542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,542020041221088,2025-08-27 11:02:27,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 10:51:56
542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,542020041221088,2025-08-27 11:06:47,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 10:54:07
542020041221088+20250827111028+Fiji-Nadi-LTE-DL-D!20250827105621,542020041221088,2025-08-27 11:10:28,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 10:56:21
542020041221088+20250827111428+Fiji-Nadi-LTE-DL-D!20250827105835,542020041221088,2025-08-27 11:14:28,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 10:58:35
542020041221088+20250827111708+Fiji-Nadi-LTE-DL-D!20250827110046,542020041221088,2025-08-27 11:17:08,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:00:46
542020041221088+20250827112048+Fiji-Nadi-LTE-DL-D!20250827110300,542020041221088,2025-08-27 11:20:48,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:03:00
542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,542020041221088,2025-08-27 11:26:49,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:05:16
542020041221088+20250827112909+Fiji-Nadi-LTE-DL-D!20250827110725,542020041221088,2025-08-27 11:29:09,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:07:25
542020041221088+20250827113229+Fiji-Nadi-LTE-DL-D!20250827110935,542020041221088,2025-08-27 11:32:29,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:09:35
542020041221088+20250827113629+Fiji-Nadi-LTE-DL-D!20250827111145,542020041221088,2025-08-27 11:36:29,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:11:45
542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,542020041221088,2025-08-27 11:40:50,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:13:54
542020041221088+20250827114430+Fiji-Nadi-LTE-DL-D!20250827111604,542020041221088,2025-08-27 11:44:30,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:16:04
542020041221088+20250827114630+Fiji-Nadi-LTE-DL-D!20250827111815,542020041221088,2025-08-27 11:46:30,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:18:15
542020041221088+20250827114910+Fiji-Nadi-LTE-DL-D!20250827112027,542020041221088,2025-08-27 11:49:10,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:20:27
542020041221088+20250827115331+Fiji-Nadi-LTE-DL-D!20250827112239,542020041221088,2025-08-27 11:53:31,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:22:39
542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,542020041221088,2025-08-27 11:59:12,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:24:51
542020041221088+20250827120512+Fiji-Nadi-LTE-DL-D!20250827112702,542020041221088,2025-08-27 12:05:12,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:27:02
542020041221088+20250827121333+Fiji-Nadi-LTE-DL-D!20250827112914,542020041221088,2025-08-27 12:13:33,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:29:14
542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,542020041221088,2025-08-27 12:20:34,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:31:25
542020041221088+20250827122335+Fiji-Nadi-LTE-DL-D!20250827113336,542020041221088,2025-08-27 12:23:35,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:33:36
542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,542020041221088,2025-08-27 12:25:55,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:35:46
542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,542020041221088,2025-08-27 12:28:36,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:37:57
542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,542020041221088,2025-08-27 12:31:36,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:40:07
542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,542020041221088,2025-08-27 12:33:37,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:42:16
542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,542020041221088,2025-08-27 12:34:37,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:44:25
542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,542020041221088,2025-08-27 12:35:17,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:46:34
542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,542020041221088,2025-08-27 12:36:38,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:48:45
542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,542020041221088,2025-08-27 12:37:38,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:51:01
542020041221088+20250827123818+Fiji-Nadi-LTE-DL-D!20250827115313,542020041221088,2025-08-27 12:38:18,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:53:13
542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,542020041221088,2025-08-27 12:38:58,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:55:24
542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,542020041221088,2025-08-27 12:39:38,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:57:35
542020041221088+20250827124038+Fiji-Nadi-LTE-DL-D!20250827115945,542020041221088,2025-08-27 12:40:38,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 11:59:45
542020041221088+20250827124539+Fiji-Nadi-LTE-DL-D!20250827120159,542020041221088,2025-08-27 12:45:39,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:01:59
542020041221088+20250827130936+Fiji-Nadi-LTE-DL-D!20250827120414,542020041221088,2025-08-27 13:09:36,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:04:14
542020041221088+20250827131243+Fiji-Nadi-LTE-DL-D!20250827120629,542020041221088,2025-08-27 13:12:43,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:06:29
542020041221088+20250827131523+Fiji-Nadi-LTE-DL-D!20250827120845,542020041221088,2025-08-27 13:15:23,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:08:45
542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,542020041221088,2025-08-27 13:16:24,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:10:56
542020041221088+20250827131704+Fiji-Nadi-LTE-DL-D!20250827121308,542020041221088,2025-08-27 13:17:04,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:13:08
542020041221088+20250827131824+Fiji-Nadi-LTE-DL-D!20250827121518,542020041221088,2025-08-27 13:18:24,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:15:18
542020041221088+20250827131944+Fiji-Nadi-LTE-DL-D!20250827121729,542020041221088,2025-08-27 13:19:44,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:17:29
542020041221088+20250827132124+Fiji-Nadi-LTE-DL-D!20250827121942,542020041221088,2025-08-27 13:21:24,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:19:42
542020041221088+20250827132304+Fiji-Nadi-LTE-DL-D!20250827122156,542020041221088,2025-08-27 13:23:04,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:21:56
542020041221088+20250827132444+Fiji-Nadi-LTE-DL-D!20250827122410,542020041221088,2025-08-27 13:24:44,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:24:10
542020041221088+20250827132625+Fiji-Nadi-LTE-DL-D!20250827122623,542020041221088,2025-08-27 13:26:25,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:26:23
542020041221088+20250827132825+Fiji-Nadi-LTE-DL-D!20250827122826,542020041221088,2025-08-27 13:28:25,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:28:26
542020041221088+20250827133005+Fiji-Nadi-LTE-DL-D!20250827124117,542020041221088,2025-08-27 13:30:05,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:41:17
542020041221088+20250827133105+Fiji-Nadi-LTE-DL-D!20250827124329,542020041221088,2025-08-27 13:31:05,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:43:29
542020041221088+20250827133125+Fiji-Nadi-LTE-DL-D!20250827124541,542020041221088,2025-08-27 13:31:25,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:45:41
542020041221088+20250827133145+Fiji-Nadi-LTE-DL-D!20250827124755,542020041221088,2025-08-27 13:31:45,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:47:55
542020041221088+20250827133206+Fiji-Nadi-LTE-DL-D!20250827125008,542020041221088,2025-08-27 13:32:06,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:50:08
542020041221088+20250827133406+Fiji-Nadi-LTE-DL-D!20250827125219,542020041221088,2025-08-27 13:34:06,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:52:19
542020041221088+20250827133446+Fiji-Nadi-LTE-DL-D!20250827125432,542020041221088,2025-08-27 13:34:46,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:54:32
542020041221088+20250827133546+Fiji-Nadi-LTE-DL-D!20250827125646,542020041221088,2025-08-27 13:35:46,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:56:46
542020041221088+20250827133707+Fiji-Nadi-LTE-DL-D!20250827125859,542020041221088,2025-08-27 13:37:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 12:58:59
542020041221088+20250827133827+Fiji-Nadi-LTE-DL-D!20250827130111,542020041221088,2025-08-27 13:38:27,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:01:11
542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,542020041221088,2025-08-27 13:39:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:03:24
542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,542020041221088,2025-08-27 13:41:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:05:37
542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,542020041221088,2025-08-27 13:42:47,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:07:49
542020041221088+20250827134347+Fiji-Nadi-LTE-DL-D!20250827131002,542020041221088,2025-08-27 13:43:47,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:10:02
542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,542020041221088,2025-08-27 13:44:27,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:12:13
542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,542020041221088,2025-08-27 13:46:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:14:25
542020041221088+20250827134808+Fiji-Nadi-LTE-DL-D!20250827131638,542020041221088,2025-08-27 13:48:08,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:16:38
542020041221088+20250827134908+Fiji-Nadi-LTE-DL-D!20250827131851,542020041221088,2025-08-27 13:49:08,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:18:51
542020041221088+20250827134948+Fiji-Nadi-LTE-DL-D!20250827132103,542020041221088,2025-08-27 13:49:48,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:21:03
542020041221088+20250827135108+Fiji-Nadi-LTE-DL-D!20250827132314,542020041221088,2025-08-27 13:51:08,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:23:14
542020041221088+20250827135148+Fiji-Nadi-LTE-DL-D!20250827132524,542020041221088,2025-08-27 13:51:48,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:25:24
542020041221088+20250827135208+Fiji-Nadi-LTE-DL-D!20250827132735,542020041221088,2025-08-27 13:52:08,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:27:35
542020041221088+20250827135208+Fiji-Nadi-LTE-DL-D!20250827132747,542020041221088,2025-08-27 13:52:08,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:27:47
542020041221088+20250827135348+Fiji-Nadi-LTE-DL-D!20250827133514,542020041221088,2025-08-27 13:53:48,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:35:14
542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,542020041221088,2025-08-27 13:55:49,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:37:24
542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,542020041221088,2025-08-27 13:56:49,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:39:34
542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,542020041221088,2025-08-27 13:59:49,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:41:44
542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,542020041221088,2025-08-27 14:01:49,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:42:45
542020041221088+20250827140349+Fiji-Nadi-LTE-DL-D!20250827135601,542020041221088,2025-08-27 14:03:49,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:56:01
542020041221088+20250827140609+Fiji-Nadi-LTE-DL-D!20250827135810,542020041221088,2025-08-27 14:06:09,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 13:58:10
542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,542020041221088,2025-08-27 14:08:10,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:00:22
542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,542020041221088,2025-08-27 14:08:50,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:02:34
542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,542020041221088,2025-08-27 14:11:10,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:04:45
542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,542020041221088,2025-08-27 14:11:50,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:06:58
542020041221088+20250827141230+Fiji-Nadi-LTE-DL-D!20250827140734,542020041221088,2025-08-27 14:12:30,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:07:34
542020041221088+20250827144511+Fiji-Nadi-LTE-DL-D!20250827144430,542020041221088,2025-08-27 14:45:11,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:44:30
542020041221088+20250827144731+Fiji-Nadi-LTE-DL-D!20250827144643,542020041221088,2025-08-27 14:47:31,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:46:43
542020041221088+20250827144911+Fiji-Nadi-LTE-DL-D!20250827144857,542020041221088,2025-08-27 14:49:11,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:48:57
542020041221088+20250827145151+Fiji-Nadi-LTE-DL-D!20250827145113,542020041221088,2025-08-27 14:51:51,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:51:13
542020041221088+20250827145411+Fiji-Nadi-LTE-DL-D!20250827145328,542020041221088,2025-08-27 14:54:11,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:53:28
542020041221088+20250827145611+Fiji-Nadi-LTE-DL-D!20250827145542,542020041221088,2025-08-27 14:56:11,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:55:42
542020041221088+20250827145831+Fiji-Nadi-LTE-DL-D!20250827145756,542020041221088,2025-08-27 14:58:31,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 14:57:56
542020041221088+20250827150031+Fiji-Nadi-LTE-DL-D!20250827150011,542020041221088,2025-08-27 15:00:31,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:00:11
542020041221088+20250827150151+Fiji-Nadi-LTE-DL-D!20250827150045,542020041221088,2025-08-27 15:01:51,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:00:45
542020041221088+20250827150911+Fiji-Nadi-LTE-DL-D!20250827150839,542020041221088,2025-08-27 15:09:11,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:08:39
542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,542020041221088,2025-08-27 15:11:32,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:10:53
542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,542020041221088,2025-08-27 15:13:32,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:13:09
542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,542020041221088,2025-08-27 15:15:52,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:15:24
542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,542020041221088,2025-08-27 15:18:12,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:17:38
542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,542020041221088,2025-08-27 15:20:52,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:19:54
542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,542020041221088,2025-08-27 15:25:32,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:22:09
542020041221088+20250827152632+Fiji-Nadi-LTE-DL-D!20250827152422,542020041221088,2025-08-27 15:26:32,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:24:22
542020041221088+20250827152712+Fiji-Nadi-LTE-DL-D!20250827152634,542020041221088,2025-08-27 15:27:12,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:26:34
542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,542020041221088,2025-08-27 15:29:12,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:28:50
542020041221088+20250827153152+Fiji-Nadi-LTE-DL-D!20250827153105,542020041221088,2025-08-27 15:31:52,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:31:05
542020041221088+20250827153332+Fiji-Nadi-LTE-DL-D!20250827153318,542020041221088,2025-08-27 15:33:32,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:33:18
542020041221088+20250827154414+Fiji-Nadi-LTE-DL-D!20250827153533,542020041221088,2025-08-27 15:44:14,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:35:33
542020041221088+20250827154913+Fiji-Nadi-LTE-DL-D!20250827153748,542020041221088,2025-08-27 15:49:13,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:37:48
542020041221088+20250827155333+Fiji-Nadi-LTE-DL-D!20250827154000,542020041221088,2025-08-27 15:53:33,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:40:00
542020041221088+20250827155633+Fiji-Nadi-LTE-DL-D!20250827154210,542020041221088,2025-08-27 15:56:33,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:42:10
542020041221088+20250827155853+Fiji-Nadi-LTE-DL-D!20250827154409,542020041221088,2025-08-27 15:58:53,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:44:09
542020041221088+20250827160154+Fiji-Nadi-LTE-DL-D!20250827155510,542020041221088,2025-08-27 16:01:54,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:55:10
542020041221088+20250827160414+Fiji-Nadi-LTE-DL-D!20250827155722,542020041221088,2025-08-27 16:04:14,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:57:22
542020041221088+20250827160614+Fiji-Nadi-LTE-DL-D!20250827155934,542020041221088,2025-08-27 16:06:14,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 15:59:34
542020041221088+20250827160834+Fiji-Nadi-LTE-DL-D!20250827160146,542020041221088,2025-08-27 16:08:34,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 16:01:46
542020041221088+20250827161034+Fiji-Nadi-LTE-DL-D!20250827160358,542020041221088,2025-08-27 16:10:34,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 16:03:58
542020041221088+20250827161114+Fiji-Nadi-LTE-DL-D!20250827160608,542020041221088,2025-08-27 16:11:14,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 16:06:08
542020041221088+20250827161154+Fiji-Nadi-LTE-DL-D!20250827160820,542020041221088,2025-08-27 16:11:54,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 16:08:20
542020041221088+20250827161234+Fiji-Nadi-LTE-DL-D!20250827161029,542020041221088,2025-08-27 16:12:34,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 16:10:29
542020041221088+20250827161314+Fiji-Nadi-LTE-DL-D!20250827161239,542020041221088,2025-08-27 16:13:14,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 16:12:39
542020041221088+20250827161454+Fiji-Nadi-LTE-DL-D!20250827161420,542020041221088,2025-08-27 16:14:54,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-27 16:14:20
542020041221088+20250828102346+Fiji-Nadi-LTE-DL-D!20250828102312,542020041221088,2025-08-28 10:23:46,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:23:12
542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,542020041221088,2025-08-28 10:27:46,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:25:24
542020041221088+20250828103047+Fiji-Nadi-LTE-DL-D!20250828102736,542020041221088,2025-08-28 10:30:47,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:27:36
542020041221088+20250828103207+Fiji-Nadi-LTE-DL-D!20250828102946,542020041221088,2025-08-28 10:32:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:29:46
542020041221088+20250828103427+Fiji-Nadi-LTE-DL-D!20250828103156,542020041221088,2025-08-28 10:34:27,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:31:56
542020041221088+20250828103607+Fiji-Nadi-LTE-DL-D!20250828103408,542020041221088,2025-08-28 10:36:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:34:08
542020041221088+20250828103707+Fiji-Nadi-LTE-DL-D!20250828103621,542020041221088,2025-08-28 10:37:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:36:21
542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,542020041221088,2025-08-28 10:39:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:38:34
542020041221088+20250828104127+Fiji-Nadi-LTE-DL-D!20250828104043,542020041221088,2025-08-28 10:41:27,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:40:43
542020041221088+20250828104327+Fiji-Nadi-LTE-DL-D!20250828104254,542020041221088,2025-08-28 10:43:27,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:42:54
542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,542020041221088,2025-08-28 10:45:47,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:45:05
542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,542020041221088,2025-08-28 10:47:47,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:47:18
542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,542020041221088,2025-08-28 10:50:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:49:30
542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,542020041221088,2025-08-28 10:52:07,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:51:41
542020041221088+20250828105428+Fiji-Nadi-LTE-DL-D!20250828105353,542020041221088,2025-08-28 10:54:28,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:53:53
542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,542020041221088,2025-08-28 10:56:28,Fiji-Nadi-LTE-DL-D,Fiji-Nadi,DL-D,2025-08-28 10:56:05
