id,timestamp,id_route_test_label,id_test_type,Activity.DNS Resolution Time,Activity.Remote Address,Activity.Remote IPs,Activity.Source Ports,Activity.Sub Activity,Activity.TTFB,Activity.Error,Activity.Band,Activity.LCI,Activity.ARFCN,Activity.Private IP,Activity.Activity,Activity.Connection Reset,Activity.Duplicated ACK,Activity.Duration,Activity.End TimeStamp,Activity.Fast Retransmission,Activity.Out of Order,Activity.Packet Loss Rate,Activity.Power,Activity.Public IP,Activity.Quality,Activity.SINR,Activity.Size,Activity.Spurious Retransmission,Activity.Start TimeStamp,Activity.Status,Activity.TCP Window Update,Activity.Tech,Activity.Throughput,Activity.Throughput WIFI,Activity.Start TimeStamp_parsed,Activity.End TimeStamp_parsed
542020041221088+20250825162755+Fiji-Nadi-MO-D!20250825145641,2025-08-25 04:56:30+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,121.0,3108.371997279497,10.49.150.13,MO Call,-1.3849946942341318e-09,3.2969362306368495e-10,105888.5715965702,2025-08-25T04:56:30.112000+02:00,4.966791794638971e-10,8.011878220802811e-10,-1.3433844584825837e-09,-70.25563524574511,82.132.235.3,-6.473291135770412,16.64717485109541,-1161.6857210315825,-6.712994065397393e-10,2025-08-25T04:54:44.945000+02:00,Success,2.766250957060326e-09,HSPA+,253.5405989503616,-23.963518454715377,2025-08-25 04:54:44.945000+02:00,2025-08-25 04:56:30.112000+02:00
542020041221088+20250825162815+Fiji-Nadi-MO-D!20250825145840,2025-08-25 04:58:29+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,8.0,113.0,3276.245574776711,10.29.153.200,MO Call,-5.651578787519715e-10,-8.54983401928808e-10,98420.6052605188,2025-08-25T04:58:29.310000+02:00,4.341681005752336e-11,6.100134748970052e-11,8.173785349465314e-11,-85.62875602700227,82.132.228.209,-11.468497792256256,10.027380237775484,8145.310387363664,5.038307296197506e-10,2025-08-25T04:56:51.229000+02:00,Failed,-9.056353750718345e-11,HSPA+,426.8038165917079,16.13823478508259,2025-08-25 04:56:51.229000+02:00,2025-08-25 04:58:29.310000+02:00
542020041221088+20250825162835+Fiji-Nadi-MO-D!20250825150042,2025-08-25 05:00:31+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,208.0,3794.1822372920806,10.29.153.200,MO Call,-4.781347721778358e-10,-1.0906685188799964e-09,101338.42128346399,2025-08-25T05:00:31.928000+02:00,-2.6836327119291255e-10,-2.9462639293669165e-09,4.499760578455944e-10,-77.65590561337046,62.114.48.118,-9.937725585841362,5.995056155907927,3260.099669668702,-4.4858137964325376e-10,2025-08-25T04:58:49.765000+02:00,Success,-6.766893911354434e-10,HSPA+,94.73770002593936,32.80043147991925,2025-08-25 04:58:49.765000+02:00,2025-08-25 05:00:31.928000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825150248,2025-08-25 05:02:37+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,208.0,3348.7511718492706,10.39.160.135,MO Call,1.7062658013952765e-09,-1.2869277245029167e-09,106608.24075626781,2025-08-25T05:02:37.404000+02:00,1.6810885067818377e-10,7.490144458559942e-10,8.767045767281173e-10,-76.18857078132343,82.132.234.52,-10.557984597546515,7.900650138910034,1250.7413805188992,-2.753188080803202e-10,2025-08-25T05:00:52.254000+02:00,Success,3.250492737262676e-10,HSPA+,-144.37987996669364,30.08832732317437,2025-08-25 05:00:52.254000+02:00,2025-08-25 05:02:37.404000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825150458,2025-08-25 05:04:47+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,90.0,2984.0679611311816,10.49.170.237,MO Call,7.36906723957191e-10,-8.883630257425306e-10,110098.54624172774,2025-08-25T05:04:47.886000+02:00,1.057640414493986e-09,-1.3284433129188287e-09,-7.345437743910856e-10,-69.45004896698575,82.132.222.157,-6.8434650404843875,17.140551950366323,-3699.0111790049987,1.8141961480753616e-10,2025-08-25T05:02:57.735000+02:00,Success,-1.056416175627425e-09,HSPA+,139.3222970124676,-25.0790117786571,2025-08-25 05:02:57.735000+02:00,2025-08-25 05:04:47.886000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825150700,2025-08-25 05:06:49+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,308.0,2954.7648937077574,10.49.170.237,MO Call,-1.2198795389990878e-09,7.426668995742831e-10,101637.58278069561,2025-08-25T05:06:49.210000+02:00,-2.5601377710908013e-10,1.400843814585674e-09,1.0111610116937827e-10,-69.1304811193157,82.132.236.107,-7.676786307725552,14.624736615683199,-1246.626328657239,5.86732251672927e-11,2025-08-25T05:05:08.062000+02:00,Success,-4.936719375797555e-10,HSPA+,151.57277225456562,8.053142818454699,2025-08-25 05:05:08.062000+02:00,2025-08-25 05:06:49.210000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825150908,2025-08-25 05:08:57+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,292.0,3175.676805238254,10.39.177.47,MO Call,-6.34711376033027e-10,2.2312359825886894e-10,108642.37351415349,2025-08-25T05:08:57.548000+02:00,1.299085630422841e-09,1.9533845552226847e-09,7.189313095114379e-10,-82.00147717846835,82.132.229.1,-10.853416640148867,7.660409725360047,-413.905185631402,-7.720951694069487e-10,2025-08-25T05:07:09.400000+02:00,Success,-1.4075438297996986e-09,HSPA+,-21.16868168232284,-61.45848367429787,2025-08-25 05:07:09.400000+02:00,2025-08-25 05:08:57.548000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825151116,2025-08-25 05:11:05+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,292.0,2911.73517671026,10.59.89.155,MO Call,-3.469279905201097e-10,-7.193648792098177e-10,108598.32653598831,2025-08-25T05:11:05.903000+02:00,2.523958725859255e-10,6.276936523936928e-10,1.1648031373218442e-09,-80.11986695790121,82.132.233.34,-9.587635353834882,10.825720951654088,4496.380347840437,-9.62733590758453e-10,2025-08-25T05:09:17.743000+02:00,Success,7.74887347317576e-10,HSPA+,-52.714169611642845,-27.24633197014671,2025-08-25 05:09:17.743000+02:00,2025-08-25 05:11:05.903000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825151323,2025-08-25 05:13:12+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,292.0,2864.0571829293276,10.49.189.1,MO Call,-1.8401613162384948e-10,2.331697875366575e-09,105733.43098149457,2025-08-25T05:13:12.285000+02:00,2.445640811920208e-10,-4.088129027117846e-10,-1.4535131100767686e-09,-79.35660026809789,102.62.208.225,-10.18154438886376,8.743790282067598,-109.7229264931915,2.153522111490035e-09,2025-08-25T05:11:26.101000+02:00,Success,-6.848006623579707e-11,HSPA+,254.6836003689183,-41.22044508036516,2025-08-25 05:11:26.101000+02:00,2025-08-25 05:13:12.285000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825151526,2025-08-25 05:15:15+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,252.0,2696.783237622176,10.49.194.50,MO Call,-8.406646536471006e-10,-1.0201727829415277e-09,103493.37182995994,2025-08-25T05:15:15.688000+02:00,-1.4696867273890303e-09,1.7306684465236702e-09,3.058065789536022e-10,-77.48243932564091,82.132.213.209,-12.48086600332234,7.405742307574847,2785.564694559819,-2.576165770573936e-10,2025-08-25T05:13:32.503000+02:00,Success,7.548017676043359e-10,HSPA+,-129.54766416628377,-15.38796821148107,2025-08-25 05:13:32.503000+02:00,2025-08-25 05:15:15.688000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825151732,2025-08-25 05:17:21+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,248.0,3044.0527529177107,10.49.198.69,MO Call,-4.941837467704603e-10,2.0131129748168684e-09,104101.32286693245,2025-08-25T05:17:21.386000+02:00,8.904995408966282e-10,-7.420666792434835e-10,-7.627086060714511e-10,-66.56306024727836,62.114.48.118,-8.253253500707325,16.456901441760873,697.4693839232933,-2.7736339105002996e-10,2025-08-25T05:15:36.240000+02:00,Success,8.186316555468294e-10,HSPA+,50.643922140054855,-20.761889296538524,2025-08-25 05:15:36.240000+02:00,2025-08-25 05:17:21.386000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825151936,2025-08-25 05:19:25+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,248.0,2952.4275243474417,10.29.203.114,MO Call,-1.1288972092682434e-09,-6.128561701711599e-10,103448.68382991369,2025-08-25T05:19:25.871000+02:00,-1.2159406449173817e-09,1.6339746525523739e-09,7.201090334242221e-10,-82.76463408309124,82.132.235.71,-10.169435908921024,7.265812139560815,-3256.7018355968744,3.32828338291593e-10,2025-08-25T05:17:41.729000+02:00,Success,-1.027419641441182e-09,HSPA+,-20.948202433281807,43.02990152247897,2025-08-25 05:17:41.729000+02:00,2025-08-25 05:19:25.871000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825152146,2025-08-25 05:21:35+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,392.0,3353.4028259129905,10.59.113.135,MO Call,1.9025189121049245e-10,3.4115814615113106e-10,108765.88030977808,2025-08-25T05:21:35.698000+02:00,-1.0274879897287963e-09,-4.9132010285111844e-11,1.7708196572547962e-09,-77.21016642656859,102.59.33.5,-7.668416356308776,7.267441415353325,2916.5401806845393,1.1943615049812327e-09,2025-08-25T05:19:46.447000+02:00,Success,-1.7523632740676206e-09,HSPA+,-247.33097217302884,-1.0713740634082873,2025-08-25 05:19:46.447000+02:00,2025-08-25 05:21:35.698000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825152236,2025-08-25 05:22:35+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,392.0,2963.1419667819864,10.49.213.47,MO Call,3.061934215144882e-09,4.333487819261431e-10,38161.26751699157,2025-08-25T05:22:35.354000+02:00,1.1496912791242824e-09,-1.5199341896400337e-09,-9.024458544592224e-10,-67.72358127381881,154.239.127.94,-8.10248687554265,7.613539219624522,64.12332576744953,-6.628983454885999e-10,2025-08-25T05:21:57.169000+02:00,Success,-1.4171052311451769e-09,HSPA+,363.37976157590845,36.85980998868755,2025-08-25 05:21:57.169000+02:00,2025-08-25 05:22:35.354000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825153252,2025-08-25 05:32:41+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,392.0,3688.5461244515063,10.29.215.163,MO Call,-1.3713685608229018e-09,8.647749908741213e-10,102302.77558851139,2025-08-25T05:32:41.885000+02:00,2.1847030619560307e-11,4.288803741869955e-11,9.917609745348643e-10,-72.70306011362621,92.40.168.0,-9.608097093662685,7.556073631165362,1777.4588536455499,2.0460256540565633e-09,2025-08-25T05:30:59.752000+02:00,Success,2.0641968308284604e-09,HSPA+,-171.17649118968498,40.72053790786424,2025-08-25 05:30:59.752000+02:00,2025-08-25 05:32:41.885000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825153457,2025-08-25 05:34:46+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,232.0,3315.8191013697005,10.49.236.146,MO Call,-4.1953319625277234e-10,-3.6462135046186373e-10,104521.27325079068,2025-08-25T05:34:46.632000+02:00,-4.974402341270366e-10,-5.078525252569114e-10,-4.513761433244439e-10,-77.58092345190246,27.123.173.16,-10.80115790841971,3.61124756768299,-5063.85547916249,-7.047809597392652e-10,2025-08-25T05:33:02.482000+02:00,Success,-1.0399830562331594e-09,HSPA,4.536319764168653,-86.19631442745171,2025-08-25 05:33:02.482000+02:00,2025-08-25 05:34:46.632000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825153703,2025-08-25 05:36:52+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,12.0,3156.704202771668,10.49.241.195,MO Call,2.9964250153938863e-10,-8.046847429349294e-11,105281.67287645771,2025-08-25T05:36:52.213000+02:00,1.105009475968157e-09,-8.330887672360099e-10,6.9201619636348286e-12,-75.46437014914632,No Network Available,-10.744484777571673,7.7140973890921,6249.235655815679,-4.667402895411108e-10,2025-08-25T05:35:07.088000+02:00,Success,-1.904542952619711e-09,HSPA+,297.5862173828615,-89.62389903033555,2025-08-25 05:35:07.088000+02:00,2025-08-25 05:36:52.213000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825153905,2025-08-25 05:38:54+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,8.0,116.0,3216.514240625619,10.59.154.94,MO Call,3.550315831462611e-10,-3.482917267559149e-10,102499.12198348973,2025-08-25T05:38:54.628000+02:00,1.9072463945312026e-09,6.581902728296534e-10,-3.8482020688876845e-10,-76.66921396354932,82.132.232.165,-10.469441669778188,5.194601772581508,92414.56364327978,1.1164686113213584e-09,2025-08-25T05:37:12.407000+02:00,Failed,2.8485127665979725e-10,HSPA+,6551.4501739334555,6971.057203421635,2025-08-25 05:37:12.407000+02:00,2025-08-25 05:38:54.628000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825154102,2025-08-25 05:40:51+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,100.0,3202.7041469902642,10.29.253.23,MO Call,1.8371027875307176e-09,-7.406563505746215e-11,96650.89768851521,2025-08-25T05:40:51.448000+02:00,-8.921427472963558e-10,-1.795398848605655e-11,-1.0050982052680959e-10,-82.22077910651177,82.132.232.165,-11.326924705581684,3.271917282156204,3548.965536442783,-1.0147033396616552e-09,2025-08-25T05:39:15.191000+02:00,Success,-1.0634795902319352e-09,HSPA,258.64892774404046,5.085794599271632,2025-08-25 05:39:15.191000+02:00,2025-08-25 05:40:51.448000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825154302,2025-08-25 05:42:51+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,97.0,2946.5260637254155,10.59.166.26,MO Call,8.026458113340884e-10,-2.216835461626337e-10,99189.55646162826,2025-08-25T05:42:51.136000+02:00,2.423481818240132e-09,1.508962883255348e-09,6.359799795256661e-10,-76.0627332877579,No Network Available,-10.449702216804878,10.342099116669976,-3133.3443492000392,-6.961217826827724e-10,2025-08-25T05:41:11.962000+02:00,Success,2.017103900105475e-10,HSPA+,-165.6847491327691,-79.79241739064585,2025-08-25 05:41:11.962000+02:00,2025-08-25 05:42:51.136000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825154507,2025-08-25 05:44:56+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,3.0,111.0,1732.7826710185907,10.39.5.246,MO Call,8.495930856593579e-10,-1.962247597356528e-09,105942.12735960046,2025-08-25T05:44:56.704000+02:00,1.2085892294288102e-09,-3.4398355166269726e-11,-3.7189737060568915e-10,-71.29124183810085,102.58.250.225,-7.65245536337199,10.673108864855456,77928.45299418265,7.105305168553703e-10,2025-08-25T05:43:11.637000+02:00,Failed,2.0105551555114377e-09,LTE CA2,6189.004470585106,6383.866617614402,2025-08-25 05:43:11.637000+02:00,2025-08-25 05:44:56.704000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825154711,2025-08-25 05:47:00+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,81.0,3100.787092403633,10.39.5.246,MO Call,6.40930357822394e-10,1.4756377320363908e-09,103523.4191887699,2025-08-25T05:47:00.020000+02:00,3.707358885721867e-10,1.6291215028383749e-09,1.300779387033222e-09,-66.55147256071598,82.132.247.190,-12.516104464905068,6.845038245827902,-959.2637099420797,8.610196224391732e-10,2025-08-25T05:45:17.896000+02:00,Success,-1.4452207760917573e-10,HSPA+,96.34381076985476,-101.86209057549065,2025-08-25 05:45:17.896000+02:00,2025-08-25 05:47:00.020000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825154914,2025-08-25 05:49:03+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,89.0,3057.8590271877397,10.59.178.251,MO Call,-1.4479190618177725e-09,-4.453452048333058e-11,101752.09596535326,2025-08-25T05:49:03.562000+02:00,-9.71352383419992e-10,7.308605248311571e-11,-8.708360149955182e-10,-70.59497500895843,82.132.199.59,-7.635409150608819,9.784391129506172,3706.307103868247,-1.487359533429446e-09,2025-08-25T05:47:20.326000+02:00,Success,3.2129836307964693e-10,HSPA+,242.3950874144807,72.56103427728347,2025-08-25 05:47:20.326000+02:00,2025-08-25 05:49:03.562000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825155119,2025-08-25 05:51:08+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,89.0,2725.017280281664,10.59.183.18,MO Call,3.2602336132280067e-10,4.138920586147864e-11,104201.12244834319,2025-08-25T05:51:08.667000+02:00,-2.66956312787837e-10,7.039020288398448e-10,6.603051802117764e-10,-76.5669195512615,196.136.63.206,-11.213272700148464,9.330870274944676,129.57678173231443,-9.227755798461375e-10,2025-08-25T05:49:23.514000+02:00,Success,1.7173864875552063e-10,HSPA+,-9.226826409563145,2.7830273090809396,2025-08-25 05:49:23.514000+02:00,2025-08-25 05:51:08.667000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825155323,2025-08-25 05:53:12+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,89.0,3642.7434631730885,10.59.187.192,MO Call,1.2328890378717291e-09,5.065230640141425e-10,101832.06209343643,2025-08-25T05:53:12.151000+02:00,-9.980222060094692e-11,1.3939085158915368e-09,-1.1036496028563664e-09,-68.14864359695896,102.218.86.139,-11.04487304295246,15.530612523528948,6498.719478505206,-1.2004184820094763e-11,2025-08-25T05:51:28.982000+02:00,Success,1.0428833340207959e-09,HSPA+,-83.83047576650961,-18.498125721723905,2025-08-25 05:51:28.982000+02:00,2025-08-25 05:53:12.151000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825155530,2025-08-25 05:55:19+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,8.0,,3194.992089776025,10.59.198.33,MO Call,1.8321084890469081e-09,-1.1960327350146621e-09,106905.5350952003,2025-08-25T05:55:19.438000+02:00,2.4018550826387965e-09,6.636945181984156e-10,6.090083304549083e-10,-84.50309009651919,82.132.184.174,-11.641176096964005,13.570574467867157,84816.9619413007,-3.1049599710769245e-10,2025-08-25T05:53:32.361000+02:00,Failed,2.0826641036543317e-09,NR5G NSA,6586.48145708593,5800.626735185812,2025-08-25 05:53:32.361000+02:00,2025-08-25 05:55:19.438000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825155728,2025-08-25 05:57:17+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,116.0,3119.2896600323206,10.59.198.33,MO Call,9.844832365995278e-10,1.0557431614535992e-09,96869.69196467038,2025-08-25T05:57:17.369000+02:00,-5.547337617463636e-10,-6.825566136442432e-10,-3.1460326343389336e-10,-78.84595271460158,196.136.63.206,-9.213847735292598,5.834255784858047,8793.686544952445,-3.5548515116427505e-10,2025-08-25T05:55:41.196000+02:00,Success,1.800016094299822e-09,HSPA,144.76524725908942,-8.435762585592203,2025-08-25 05:55:41.196000+02:00,2025-08-25 05:57:17.369000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825155924,2025-08-25 05:59:13+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,224.0,3168.5826885832507,10.49.39.85,MO Call,7.113862217587795e-10,5.745015446702881e-10,95692.06894853087,2025-08-25T05:59:13.856000+02:00,2.2753484405273084e-10,-9.166784466248415e-10,-1.1303796214547246e-09,-57.17148693158528,82.132.222.186,-6.183906978142187,15.563608450612115,11919.461049382673,4.340263716709712e-10,2025-08-25T05:57:37.706000+02:00,Success,2.0945224441567675e-09,HSPA+,1024.5010261311504,75.17139076057758,2025-08-25 05:57:37.706000+02:00,2025-08-25 05:59:13.856000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825160121,2025-08-25 06:01:10+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,224.0,2896.5433879010616,10.59.208.43,MO Call,-1.93927038146013e-09,1.0016899640942439e-09,96030.95597746808,2025-08-25T06:01:10.596000+02:00,3.224268071961365e-10,1.1770303919066342e-09,1.7388167402721897e-10,-68.05933753371266,82.132.185.75,-8.389368146095919,10.08652807562105,5963.387413071075,1.9606677617701645e-10,2025-08-25T05:59:34.422000+02:00,Success,-1.1749166736064663e-09,HSPA+,389.60877020461066,71.1847079803965,2025-08-25 05:59:34.422000+02:00,2025-08-25 06:01:10.596000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825160327,2025-08-25 06:03:16+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,384.0,2605.068345665658,10.49.47.99,MO Call,2.933690799084803e-10,-1.2775429614990817e-09,106833.05393523199,2025-08-25T06:03:16.398000+02:00,1.8375282293836956e-10,-2.359142820532925e-10,-1.7596928366094896e-09,-72.06832252315517,82.132.232.103,-9.958115871184894,11.134993660894876,5285.134278943707,-4.72189197241137e-10,2025-08-25T06:01:31.229000+02:00,Success,-4.0030734732393984e-10,HSPA+,11.451616515136209,65.75700195791117,2025-08-25 06:01:31.229000+02:00,2025-08-25 06:03:16.398000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825160531,2025-08-25 06:05:20+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,392.0,2962.4468485985867,10.49.52.229,MO Call,7.455130091015062e-10,1.2990248943474913e-09,102378.605107475,2025-08-25T06:05:20.068000+02:00,-9.660341951726185e-10,3.567558313759462e-10,-6.219800507377094e-10,-76.65847715364028,82.132.247.217,-9.811177039007763,11.442651721241049,954.173302452584,-3.1669759521639005e-11,2025-08-25T06:03:36.821000+02:00,Success,9.676079003063723e-10,HSPA+,73.95705320090184,-49.92536652869688,2025-08-25 06:03:36.821000+02:00,2025-08-25 06:05:20.068000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825160735,2025-08-25 06:07:24+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,35.0,355.29904841399156,10.29.98.43,MO Call,1.30784123695227e-09,9.053362316267741e-10,103637.47801812271,2025-08-25T06:07:24.420000+02:00,-4.3907938123089513e-10,1.0301095541380402e-09,6.828042338908477e-10,-85.05231165971875,No Network Available,-1.7244516498260052,6.992485770981042,-1606.8608871570473,1.3709445284810809e-09,2025-08-25T06:05:40.235000+02:00,Success,-5.64963003224722e-10,HSPA+,345.40391948238624,-9.509970218325147,2025-08-25 06:05:40.235000+02:00,2025-08-25 06:07:24.420000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825160939,2025-08-25 06:09:28+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,31.0,61.630215429759915,10.29.102.200,MO Call,-4.039232533057275e-10,-3.4675848877058027e-10,104080.72053457772,2025-08-25T06:09:28.953000+02:00,1.2780989384922081e-09,-3.8114514942399167e-10,9.71262795137185e-10,-76.32411317613554,No Network Available,0.16301288090171645,5.110150612174606,2994.5085716749422,1.556367224319811e-09,2025-08-25T06:07:44.809000+02:00,Success,-1.7565684884443598e-09,HSPA+,-67.82587170348961,74.03701261654275,2025-08-25 06:07:44.809000+02:00,2025-08-25 06:09:28.953000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825161144,2025-08-25 06:11:33+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,392.0,2901.0584743664226,10.39.101.65,MO Call,5.257373035129151e-10,7.12207471048687e-10,104909.48867389023,2025-08-25T06:11:33.329000+02:00,-5.601633313994107e-10,-1.757070191018571e-09,-3.0306027488919473e-10,-69.02551537730187,82.132.217.5,-7.708443866163879,17.135176209861253,-8640.071577634675,-9.303165071001699e-10,2025-08-25T06:09:49.172000+02:00,Success,1.4767823706668346e-10,HSPA+,264.722996584828,51.949612205114285,2025-08-25 06:09:49.172000+02:00,2025-08-25 06:11:33.329000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825161349,2025-08-25 06:13:38+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,376.0,3455.5025043506175,10.59.18.177,MO Call,1.18191594665717e-09,1.1630001323499645e-09,104206.94994808559,2025-08-25T06:13:38.302000+02:00,-4.628396199913958e-10,-9.71322881266233e-10,3.89281149503593e-10,-65.98756148877239,82.132.187.140,-9.061764278838062,7.4635121672392275,-908.9668263716819,1.9450157897768135e-09,2025-08-25T06:11:54.142000+02:00,Success,5.391301122103099e-10,HSPA+,98.7017883379539,14.738871438969758,2025-08-25 06:11:54.142000+02:00,2025-08-25 06:13:38.302000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825161553,2025-08-25 06:15:42+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,376.0,2781.488404972873,10.59.22.230,MO Call,1.2135675309200889e-09,-9.709133790470349e-10,104459.51782425927,2025-08-25T06:15:42.951000+02:00,-1.5853909743595502e-09,-9.72529453030236e-10,2.212510522489783e-10,-73.47365871592513,102.57.166.109,-8.115747652031427,16.137616265536295,198.917402798549,7.705592915709143e-10,2025-08-25T06:13:58.810000+02:00,Success,1.214386671994919e-09,HSPA+,389.6214792122335,-1.957306136378084,2025-08-25 06:13:58.810000+02:00,2025-08-25 06:15:42.951000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825161758,2025-08-25 06:17:47+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,376.0,3026.2840029032977,10.59.27.73,MO Call,-3.450289664866856e-10,-1.3801720773040306e-09,103794.5930902237,2025-08-25T06:17:47.301000+02:00,4.5109316793073154e-10,-1.3069958646829682e-09,1.1024955461733162e-10,-71.35350547781655,82.132.245.145,-6.871287700672845,12.22861103752321,-1957.6686931992617,-5.455939324675301e-10,2025-08-25T06:16:03.127000+02:00,Success,3.7173522434579384e-10,HSPA+,163.590011644392,7.572889563362452,2025-08-25 06:16:03.127000+02:00,2025-08-25 06:17:47.301000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825162002,2025-08-25 06:19:51+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,376.0,3394.4330851832397,10.39.119.190,MO Call,-1.2689434189904584e-10,-6.924876259129896e-10,105702.94924666417,2025-08-25T06:19:51.643000+02:00,8.903669177904158e-10,-1.9062184269043347e-10,-8.824749613246528e-10,-66.87746398913177,102.60.111.191,-9.382968096620068,11.531126952032873,-1089.6839416275836,1.4110754085664254e-09,2025-08-25T06:18:07.505000+02:00,Success,-7.859035738986363e-10,HSPA+,-8.22024432518441,0.5134012584699766,2025-08-25 06:18:07.505000+02:00,2025-08-25 06:19:51.643000+02:00
542020041221088+20250825162849+Fiji-Nadi-MO-D!20250825162209,2025-08-25 06:21:58+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,16.0,3295.252854815515,10.49.128.209,MO Call,-1.0263668250923497e-10,-1.2432004504679788e-10,106383.65483755767,2025-08-25T06:21:58.055000+02:00,1.5736068426690357e-10,-1.1592012629067155e-09,-8.699478901951279e-10,-69.91217774829873,82.132.247.45,-8.92410245926521,9.196592284764058,3114.2272530624696,-4.5855698266186773e-10,2025-08-25T06:20:11.879000+02:00,Success,-5.806812848918333e-10,HSPA+,-71.13590860794906,5.425326415477428,2025-08-25 06:20:11.879000+02:00,2025-08-25 06:21:58.055000+02:00
